Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1405735,Credit reporting,,Incorrect information on credit report,Account status,TX,79118,Web,06/04/2015,06/04/2015,Experian,Closed with non-monetary relief,Yes,
1405632,Consumer loan,Vehicle lease,Shopping for a loan or lease,,CA,90046,Web,06/04/2015,06/08/2015,Mercedes-Benz Financial Services,Closed with explanation,Yes,
1405631,Consumer loan,Vehicle lease,Shopping for a loan or lease,,CA,90046,Web,06/04/2015,06/04/2015,BMW Financial Services,Closed with explanation,Yes,
1405636,Student loan,Non-federal student loan,Can't repay my loan,,WA,98513,Web,06/04/2015,06/04/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1405634,Credit reporting,,Incorrect information on credit report,Account status,WA,98055,Web,06/04/2015,06/04/2015,TransUnion,Closed with non-monetary relief,Yes,
1405639,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,FL,33463,Web,06/04/2015,06/04/2015,Ocwen,In progress,Yes,
1405733,Debt collection,Mortgage,Communication tactics,Frequent or repeated calls,MN,56007,Web,06/04/2015,06/04/2015,"Green Tree Servicing, LLC",Closed with non-monetary relief,Yes,
1405674,Prepaid card,Gift or merchant card,Unauthorized transactions/trans. issues,,TX,75169,Web,06/04/2015,06/09/2015,Amex,Closed with explanation,Yes,
1405673,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,NE,28306,Web,06/04/2015,06/04/2015,Bank of America,In progress,Yes,
1405658,Credit reporting,,Incorrect information on credit report,Information is not mine,NY,14626,Web,06/04/2015,06/05/2015,TransUnion,Closed with explanation,Yes,
1405659,Credit reporting,,Incorrect information on credit report,Information is not mine,NY,14626,Web,06/04/2015,06/08/2015,Equifax,Closed with explanation,Yes,
1405731,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,IL,62223,Web,06/04/2015,06/04/2015,"Caliber Home Loans, Inc",Closed with explanation,Yes,
1405705,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,GA,30144,Web,06/04/2015,06/08/2015,"Enhanced Recovery Company, LLC",Closed,Yes,Yes
1405680,Consumer loan,Installment loan,Managing the loan or lease,,TN,37405,Web,06/04/2015,06/08/2015,GE Capital Retail,Closed with non-monetary relief,Yes,
1405703,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,91306,Referral,06/04/2015,06/09/2015,Bank of America,In progress,Yes,
1405728,Student loan,Non-federal student loan,Can't repay my loan,,NH,03102,Web,06/04/2015,06/08/2015,"Financial Asset Management Systems, Inc.",Closed with explanation,Yes,
1405714,Payday loan,,Received a loan I didn't apply for,,TX,76013,Web,06/04/2015,06/04/2015,"Check into Cash, Inc.",Closed with explanation,Yes,
1405727,Credit card,,Billing disputes,,TX,75034,Web,06/04/2015,06/04/2015,GE Capital Retail,Closed with explanation,Yes,
1405736,Credit reporting,,Incorrect information on credit report,Account status,TX,79118,Web,06/04/2015,06/04/2015,Equifax,In progress,Yes,
1406336,Credit reporting,,Credit reporting company's investigation,Inadequate help over the phone,GA,30213,Web,06/04/2015,06/04/2015,Equifax,Closed with explanation,Yes,
1405754,Credit reporting,,Incorrect information on credit report,Account terms,CA,91604,Web,06/04/2015,06/08/2015,TransUnion,In progress,Yes,
1405763,Bank account or service,Checking account,"Account opening, closing, or management",,GA,30291,Phone,06/04/2015,06/04/2015,SunTrust Bank,Closed with explanation,Yes,
1405753,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,CA,91604,Web,06/04/2015,06/08/2015,TransUnion,In progress,Yes,
1405748,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,CA,91604,Web,06/04/2015,06/08/2015,Equifax,In progress,Yes,
